street_id,street_address,latitude,longitude,ZEDZ(inside =1),pop_distribution,parcel_delivered(#/year),parcel_delivered(#/day),parcel_delivered(kg/day),USPS_Depot_name,USPS_Depot_parcel(kg),UPS_Depot_name,UPS_Depot_parcel(kg),Amazon_Depot_name,Amazon_Depot_Depot_parcel(kg),FedEX_Depot_name,FedEX_Depot_parcel(kg),USPS_ID,UPS_ID,Amazon_ID,FedEx_ID
274,"Pacific Coast Highway, Santa Monica, CA90401",34.0155196,-118.5014086,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
275,"Pacific Coast Highway, Santa Monica, CA90402",34.0244025,-118.5133233,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
276,"Pacific Coast Highway, Santa Monica, CA90403",34.0211309,-118.5084952,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
277,"Pacific Street, Santa Monica, CA90405",34.0056212,-118.4877649,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,6,9,10,11
278,"Pacific Terrace, Santa Monica, CA90401",34.021256,-118.505027,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
279,"Palisades Avenue, Santa Monica, CA90402",34.0230179,-118.5094604,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
280,"Palisades Beach Road, Santa Monica, CA90401",34.0252416,-118.5142023,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
281,"Palisades Beach Road, Santa Monica, CA90402",34.025091,-118.514356,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
282,"Palisades Beach Road, Santa Monica, CA90403",34.0152589,-118.5008211,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
283,"Park Drive, Santa Monica, CA90404",34.086434,-118.247567,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-8,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-15,3.996621848,8,9,10,15
284,"Paula Drive, Santa Monica, CA90405",34.0057254,-118.4667134,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,6,9,10,14
285,"Pearl Place, Santa Monica, CA90405",34.0138925,-118.4720882,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
286,"Pearl Street, Santa Monica, CA90405",34.0146375,-118.4702007,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
287,"Pennsylvania Avenue, Santa Monica, CA90404",34.0326212,-118.4667405,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
288,"Pico Boulevard, Santa Monica, CA90405",34.007049,-118.4919824,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
289,"Pico Place, Santa Monica, CA90405",34.0132725,-118.4808759,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
290,"Pier Avenue, Santa Monica, CA90405",33.9983002,-118.4806673,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,6,9,10,11
291,"Pine Street, Santa Monica, CA90405",34.0075231,-118.4777836,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,6,9,10,12
292,"Princeton Street, Santa Monica, CA90403",34.0351798,-118.474867,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,2,9,10,14
293,"Princeton Street, Santa Monica, CA90404",34.0323739,-118.4717747,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
294,"Prospect Avenue, Santa Monica, CA90405",33.9959173,-118.4543385,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-7,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-15,3.996621848,7,9,10,15
295,"Raymond Avenue, Santa Monica, CA90405",34.0027692,-118.4778891,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,6,9,10,12
296,"Robson Avenue, Santa Monica, CA90405",34.0067804,-118.4635166,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-7,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-15,3.996621848,7,9,10,15
297,"Ruskin Street, Santa Monica, CA90405",34.014784,-118.4495992,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-8,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-15,3.996621848,8,9,10,15
298,"S 26th Street, Santa Monica, CA90402",34.0475609,-118.4904484,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,2,9,10,13
299,"S Centinela Avenue, Santa Monica, CA90404",34.0234307,-118.4496407,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-8,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,8,9,10,14
300,"S Centinela Avenue, Santa Monica, CA90405",34.0234307,-118.4496407,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-8,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,8,9,10,14
301,"S Pico Place, Santa Monica, CA90405",34.0141981,-118.4787651,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
302,"Sage Lane, Santa Monica, CA90402",34.0309146,-118.5148187,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
303,"San Lorenzo Street, Santa Monica, CA90402",34.038071,-118.510057,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
304,"San Vicente Boulevard, Santa Monica, CA90402",34.0279645,-118.511927,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
305,"Santa Monica Boulevard, Santa Monica, CA90401",34.0175682,-118.4941615,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
306,"Santa Monica Boulevard, Santa Monica, CA90404",34.0333177,-118.4755183,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
307,"Schader Drive, Santa Monica, CA90404",34.0304024,-118.4759068,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
308,"Sea Colony Drive, Santa Monica, CA90405",33.9980049,-118.4825744,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,6,9,10,11
309,"Seaside Terrace, Santa Monica, CA90401",34.0099943,-118.4965085,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
310,"Seaview Terrace, Santa Monica, CA90401",34.0082472,-118.4915222,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
311,"Short Street, Santa Monica, CA90402",34.027946,-118.518455,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
312,"Stanford Street, Santa Monica, CA90403",34.0318183,-118.4664077,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
313,"Stanford Street, Santa Monica, CA90404",34.0387904,-118.4737822,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,2,9,10,13
314,"Stassi Lane, Santa Monica, CA90402",34.0321237,-118.5107583,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
315,"State Route 1, Santa Monica, CA90401",34.0151519,-118.4865267,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
316,"State Route 1, Santa Monica, CA90402",34.0151519,-118.4865267,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
317,"State Route 1, Santa Monica, CA90403",34.0151519,-118.4865267,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
318,"State Route 1, Santa Monica, CA90404",34.0151519,-118.4865267,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
319,"State Route 1, Santa Monica, CA90405",34.0151519,-118.4865267,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,5,9,10,12
320,"State Route 2, Santa Monica, CA90401",34.0385883,-118.4675526,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,2,9,10,14
321,"State Route 2, Santa Monica, CA90404",34.0385883,-118.4675526,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,2,9,10,14
322,"Steiner Avenue, Santa Monica, CA90405",34.01105,-118.4683813,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,6,9,10,14
323,"Stewart Street, Santa Monica, CA90404",34.030681,-118.465911,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
324,"Strand Street, Santa Monica, CA90405",34.0045945,-118.4868071,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,6,9,10,11
325,"Sumac Lane, Santa Monica, CA90402",34.0309146,-118.5148187,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
326,"Sunset Avenue, Santa Monica, CA90405",34.0077403,-118.4673461,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,6,9,10,14
327,"Sycamore Road, Santa Monica, CA90402",34.027946,-118.518455,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
328,"Taft Way, Santa Monica, CA90401",34.0178335,-118.5016847,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
329,"The Promenade, Santa Monica, CA90401",34.0164092,-118.4967894,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
330,"The Promenade, Santa Monica, CA90405",34.0164092,-118.4967894,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
331,"Upper Mesa Road, Santa Monica, CA90402",34.0340072,-118.5157256,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
332,"Urban Avenue, Santa Monica, CA90404",34.0253098,-118.4596625,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
333,"Vicente Terrace, Santa Monica, CA90401",34.0279645,-118.511927,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
334,"Village Pkwy, Santa Monica, CA90405",34.0179049,-118.4578008,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
335,"Virginia Avenue, Santa Monica, CA90404",34.0216384,-118.4674549,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
336,"W Channel Road, Santa Monica, CA90402",34.029798,-118.5174586,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,1,9,10,11
337,"W Rustic Road, Santa Monica, CA90402",34.0322748,-118.4817852,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,3,9,10,13
338,"W Santa Monica Boulevard, Santa Monica, CA90404",34.0347439,-118.4725803,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
339,"Wadsworth Avenue, Santa Monica, CA90405",34.003008,-118.4866285,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,6,9,10,11
340,"Warwick Avenue, Santa Monica, CA90404",34.0293131,-118.4582193,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
341,"Washington Avenue, Santa Monica, CA90403",34.029868,-118.4919258,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,3,9,10,12
342,"Washington Pl S, Santa Monica, CA90403",34.0374567,-118.4815324,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,2,9,10,13
343,"Wellesley Drive, Santa Monica, CA90405",34.008867,-118.463152,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-7,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,7,9,10,14
344,"Wilshire Boulevard, Santa Monica, CA90401",34.017523,-118.499814,1,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-11,3.996621848,5,9,10,11
345,"Wilshire Boulevard, Santa Monica, CA90403",34.033503,-118.4803348,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,2,9,10,13
346,"Wilson Place, Santa Monica, CA90405",34.0025792,-118.4710091,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-6,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,6,9,10,14
347,"Winnett Place, Santa Monica, CA90402",34.0318534,-118.5026596,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,1,9,10,12
348,"Woodacres Road, Santa Monica, CA90402",34.0399499,-118.5054752,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-1,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-12,3.996621848,1,9,10,12
349,"Yale Street, Santa Monica, CA90403",34.0383661,-118.4750599,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-2,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-13,3.996621848,2,9,10,13
350,"Yale Street, Santa Monica, CA90404",34.034314,-118.470567,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-3,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,3,9,10,14
351,"Yorkshire Avenue, Santa Monica, CA90404",34.0262517,-118.4613643,0,263.1253561,7367.509972,20.18495883,22.20345471,depot-5,8.437312789,depot-9,5.32882913,depot-10,4.662725489,depot-14,3.996621848,5,9,10,14
